Title,Similar products,Similarity
"Jabra Evolve2 75 PC Wireless Headset with 8-Microphone Technology - Dual Foam Stereo Headphones with Advanced Active Noise Cancelling, USB-A Bluetooth Adapter and MS Teams-Compatibility - Black","Jabra Evolve2 75 PC Wireless On Ear Headset with 8-Microphone Technology - Dual Foam Stereo Headphones with Adjustable Advanced Active Noise Cancelling, USB-A Bluetooth Adapter - Black",0.2490942333460148
ZEBRONICS Zeb- Sound Bomb 2 Truly Wireless Bluetooth in Ear Earbuds with Mic (Red),"ZEBRONICS Zeb Sound Bomb 4 Bluetooth Headset  (White, True Wireless)",0.13183776316763884
Skullcandy Cassette Wireless On-Ear Headphone with Mic (Retro/Surf/Purple),Skullcandy Uproar Wireless On-Ear Headphone with Mic (White/Grey/Red),0.0896840459497994
Skullcandy Jib+ Wireless in-Ear Earbuds -Yellow,"Skullcandy Jib Plus Wireless Bluetooth Headset  (Electric Yellow, In the Ear)",0.08683094094234678
"Jabra Evolve2 40 UC Wired Headphones, USB-C, Stereo, Black – Telework Headset for Calls and Music, Enhanced All-Day Comfort, Passive Noise Cancelling Headphones, UC-Optimized with USB-C Connection","Jabra Evolve2 75 PC Wireless On Ear Headset with 8-Microphone Technology - Dual Foam Stereo Headphones with Adjustable Advanced Active Noise Cancelling, USB-A Bluetooth Adapter - Black",0.06123170218684984
"Skullcandy Sesh Evo True Wireless Earbuds with 24 Hours Total Battery+Rapid Charge, IP55 Sweat, Water and Dust Resistant, Solo Bud and Tile Tracking (Bleached Blue)","Skullcandy Jib True Wireless Earbuds with 22 Hours Total Battery, IPX4 Sweat and Water Resistant, Use Either Bud Solo, Dual Microphones, Noise-Isolating Fit,Call, Track and Volume Control (Orange Black)",0.09441054454684242
"pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Earphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bass, Fast Charging, Voice Assistant, IPX4 & in-line Controls (Black & Green)","pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Earphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bass, Fast Charging Neckband, Voice Assistant, IPX4 & in-line Controls (Black)",4.7940669434809156
"boAt Rockerz 330ANC Bluetooth in Ear Neckband with Mic, Crystal Bionic Sound Powered by Dirac Opteo, Active Noise Cancellation, 13mm Drivers, ASAP Charge, 24H Playback & ENx Tech(Oceanic Blue).","boAt Rockerz 333ANC with Crystal Bionic Sound,13mm Drivers &Active Noise Cancellation Bluetooth Headset  (Moon Grey, In the Ear)",0.11226096357355617
"boAt Airdopes 393ANC True Wireless in Ear Earbuds with 32dB Hybrid ANC, Quad Mics with ENx™ Tech, 30 Hours Playback, Beast™ Mode,ASAP™ Charge,Ambient Mode,Bluetooth v5.2 IWP™,IPX5(Rogue Black)","boAt Airdopes 500Anc Bluetooth Truly Wireless in Ear Earbuds with 35Db Hybrid ANC, Detection, with Mic with Enx Tech, Upto 28 Hrs Playback, ASAP Charge, Ambient Mode (Rich Black)",0.20794459337631932
Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | Total 14-Hour Playtime | Full Touch Control | with Mic | IPX5 Water Resistance and Bluetooth v5.1 (Charcoal Black),"Noise Newly Launched Buds VS204 in-Ear Truly Wireless Earbuds with 50-Hours of Playtime, ESR, Instacharge, Hyper Sync,10mm Driver, Bluetooth v5.3, with Mic (Space Blue)",0.09144641610972844
"pTron Bassbuds Fute 5.1 Bluetooth Truly Wireless Featherlite TWS in Ear Earbuds with Mic 25Hrs Playtime, 13Mm Dynamic Driver, Immersive Audio, Touch Control, Voice Assistance & Fast Charging (Black)","pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (White)",0.09273217290179371
"boAt Rockerz 255F Sports Wireless in Ear Earphones with Mic, Super Extra Bass, IPX5 Water & Sweat Resistance and Up to 6H Playback(Raging Red)","boAt Rockerz 330 Bluetooth Wireless in Ear Earphones with mic, Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual Pairing & IPX5(Navy Blue)",0.07484519908379271
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",inf
"boAt Rockerz 330 Pro in-Ear Bluetooth Neckband with 60HRS Playtime, ASAP Charge, ENx Tech, Signature Sound, BT v5.2, Dual Pairing, IPX5, with Mic (Blazing Yellow)","boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)",0.19397643685470164
"Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook","Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook",inf
"ZEBRONICS Jumbo with 160 H* Playback, ENC, Gaming Mode (Up to 50ms), Fast Charging 10min = 15H*, 1000mAh Built-in Battery, Dual Pairing, Voice Assistant, BT v5.2, Bluetooth Wireless Neckband (Black)","ZEBRONICS Jumbo LITE with 70 Hours Backup, Bluetooth v5.2 Wireless in Ear Neckband, Fast Charging, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Dual Pairing, Splash Proof, and Type C (Grey)",0.11787031809976918
"pTron Tangent Pro ENC Bluetooth 5.2 In Ear Earphone with Mic, 20Hrs Playtime, Clear Calls Neckband, Low Latency Gaming/Music, HD Sound, Magnetic On/Off, Type-C Fast Charging, IPX4 & Voice Asst (Black)","pTron Tangent Lite Bluetooth 5.0 Wireless in Ear Earphones with mic, Hi-Fi Stereo Sound, 8Hrs Playtime, Lightweight Snug-fit, IPX4 Water Resistant, Fast Charge, Voice Assistant (Black/Green)",0.09385639195813297
Meyaar M-11 High Bass Wired in-Ear Earphone with Mic ((Pack of 2) Pink + Grey),Meyaar SP-27 Wired in-Ear Earphone with Mic (Pack of 3) (2 White + 1 Black),0.12587052636835414
"ZEBRONICS Zeb-BRO PRO in Ear Wired Stereo Earphones with Mic, 3.5mm Audio Input Jack, 10mm Drivers, in-Line Mic, 1.2 Metre Cable (Green)","Zebronics Zeb-BRO+ in Ear Wired Earphone with Mic, 3.5mm Jack 1.2meter Cable, Multi Function Button 14mm Driver",0.21559707631665573
"Jabra Elite 4 Active in-Ear Bluetooth Earbuds – True Wireless Earbuds with Secure Active Fit, 4 Built-in Microphones, Active Noise Cancellation and Adjustable HearThrough Technology – Black","Jabra Elite 3 in Ear Wireless Bluetooth Earbuds – Noise Isolating True Wireless Buds with 4 Built-in Microphones for Clear Calls, Rich Bass, Customizable Sound, and Mono Mode - Navy",0.09760870876528767
boAt Rockerz 375 Bluetooth Wireless in Ear Earphones with Mic (Bold Blue),boAt NIRVANAA 1007ANC Wireless Bluetooth Over The Ear Headphone with Mic (Midnight Blue),0.08951505903809488
"Portronics Conch 80 in Ear Wired Earphones with Mic, 10mm Dynamic Drivers, Extra Bass, Magnetic Latch, Nylon Braided Wire(Red)","Portronics Conch 80 in Ear Wired Earphones with Mic, 3.5mm Jack, 10mm Dynamic Drivers, Extra Bass, Magnetic Latch, Nylon Braided Wire(Black)",1.115127358307469
"(Renewed) boAt 103 Wireless Bluetooth In Ear Earphones (Mint Pink, In the Ear)",boAt Airdopes 441 Bluetooth Truly Wireless in Ear Earbuds with mic Thunder Purple,0.06120557547340847
"Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook","Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook",inf
Jabra Evolve 75,Jabra Evolve 100-55910000-99 40 UC Stereo Wired Headset (Black),0.025836769772997863
boAt Bassheads 102 in Ear Wired Earphones with Mic(Charcoal Black),boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Purple),0.26241844048529
"Zebronics Zeb-Sound Bomb 3 TWS In Ear Earbuds with Bluetooth v5.2, up to 12H Backup, Flash Connect, Splash Proof, Voice Assistant, stem Touch Control, 13mm Driver,Built in Microphone and Type C(White)","ZEBRONICS Zeb-Sound Bomb 5 TWS V5.0 Bluetooth Truly Wireless in Ear Earbuds with Up to 22H Backup, Flash Connect, Splash Proof, Voice Assistant, Touch Control, 10Mm Driver, with Mic and Type C (Pink)",0.3075923680086935
"Boult Audio Airbass Propods X Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Black)","Boult Audio Airbass Fx1 Bluetooth Truly Wireless in Ear Earbuds with Mic with 32H Total Playtime, Type-C Fast Charging, Touch Controls, Ipx5 Sweatproof and Voice Assistant (White)",0.1676197199219142
"Meyaar Made in India Series Bulk Earbuds Headphones 10 Pack Earphones with Comfortable Silicone Ear-Bud for School Classroom Students Kids and Adult Individually Bagged (10Pack,Mix 8 Colors)","Meyaar 2 Pack SP-27 Wired in-Ear Earphone with Mic, Made in India Earphones (Black + White)",0.06080595775170769
"ZEBRONICS Zeb-Sound Bomb 3 TWS Earbuds with Bluetooth v5.2, up to 12H Backup, Flash Connect, Splash Proof, Voice Assistant, stem Touch Control, 13mm Driver, Built in Microphone and Type C(Red)","Zebronics Zeb-Sound Bomb 5 Tws V5.0 Bluetooth Truly Wireless In Ear Earbuds With Up To 22H Backup, Flash Connect, Splash Proof, Voice Assistant, Touch Control, 10Mm Driver, With Mic And Type C (White)",0.2533174388262191
Skullcandy Jib Plus Wireless Bluetooth in Ear Earphone with Mic (Pure Mint),Skullcandy Sesh Evo Truly Wireless Bluetooth in Ear Earbuds with Mic (Pure Mint),0.12771231211528083
"Logitech H340 Stereo Wired Over Ear Headphones With Mic With Noise-Cancelling, Usb, Pc/Mac/Laptop - Black","Logitech H340 Stereo Wired Over Ear Headphones With Mic With Noise-Cancelling, Usb, Pc/Mac/Laptop - Black",inf
"Boult Audio Maverick Bluetooth Truly Wireless in Ear Earbuds with 35H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Gaming LEDs, 10mm Bass Drivers, Type-C Fast Charging Bluetooth 5.3 TWS Ear Buds","Boult Audio Omega True Wireless in Ear Earbuds with 30dB ANC, 32H Playtime, 45ms Xtreme Low Latency Mode, Quad Mic ENC, 3 Equalizer Modes, Active Noise Cancellation, TWS Bluetooth Gaming TWS (Black)",0.11650606254272135
"Meyaar Beex Abhinandan Series Wired Handsfree Stereo Earphones in-Ear Headphones Bass Earbuds, Headset with Mic (2 Pack| White)",Meyaar Pluss RP-2208 Series Wired Handsfree (Set of 2) Stereo Earphones in-Ear Headphones Bass Earbuds (2 Pack| White),0.10584424832965454
"Portronics Conch 50 in-Ear Wired Earphone with Mic, 3.5mm Audio Jack(Grey)","Portronics Conch 50 in-Ear Wired Earphone with Mic, 3.5mm Audio Jack(White)",0.7876277419791591
Skullcandy Rail S2LEZ-J569 in-Ear Wired Earphones Without Mic (Royal Navy),Skullcandy Jib 2 In-Ear True Wireless Earbuds with Mic (Black),0.050766196898339985
"Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook","Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook",inf
"Boult Audio AirBass Propods X TWS Earbuds, 32H Playtime, Fast Charging Type-C, IPX5 Water Resistant, Touch Controls and Voice Assistant (White)","Boult Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast Charging, Pro+ Calling, Type C, IPX5 Water Resistant, Bluetooth v5.1, Voice Assistant Bluetooth Headset  (Black, True Wireless)",0.17491965705887702
"boAt BassHeads 100 Delhi Capitals Edition Wired in Ear Earphones with Super Extra Bass, with mic, Hawk Inspired Design and Perfect Length Cable with mic (DC Blue)",boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),0.0631208389015302
"Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook","Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook",inf
Jabra Evolve 40 MS Wired Bluetooth On Ear Headphone with Mic (Black),Jabra Store Evolve 30 Wired On Ear Headphone with Mic (Black),0.2499728828283103
"Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook","Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook",inf
Zebronics Zeb-Calyx Wired in Ear Earphones with Mic (Black),"ZEBRONICS Zeb-Calxy Wired Headset  (Black, On the Ear)",0.11095730003790369
"boAt Nirvana 751 ANC Hybrid Active Noise Cancelling Bluetooth Wireless Over Ear Headphones with Up to 65H Playtime, ASAP Charge, Ambient Sound Mode, Immersive Sound, Carry Pouch(Silver Sterling)","boAt Nirvana 751 ANC Hybrid Active Noise Cancelling Bluetooth Wireless Over Ear Headphones with Up to 65H Playtime, ASAP Charge, Ambient Sound Mode, Immersive Sound, Carry Pouch(Gunmetal Grey)",1.0257415819902225
boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),boAt Bassheads 105 Wired in Ear Earphones with Mic (Blue),0.23466583355330495
"boAt Rockerz 450 Captain America Edition 15 Hours Battery, 40mm Drivers, Padded Ear Cushions, Easy Access Controls and Voice Assistant Bluetooth Wireless On Ear Headphones with Mic and (Soldier Blue)","boAt Rockerz 450 Pro Bluetooth Wireless On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Padded Ear Cushions, Easy Access Controls and Voice Assistant (White Purity)",0.09211399697455783
"ZEBRONICS Zeb-Sound Bomb 5 TWS V5.0 Bluetooth Truly Wireless in Ear Earbuds with Up to 22H Backup, Flash Connect, Splash Proof, Voice Assistant, Touch Control, 10Mm Driver, with Mic and Type C (Pink)","Zebronics Zeb-Sound Bomb 3 TWS In Ear Earbuds with Bluetooth v5.2, up to 12H Backup, Flash Connect, Splash Proof, Voice Assistant, stem Touch Control, 13mm Driver,Built in Microphone and Type C(White)",0.3075923680086935
"ZEBRONICS Zeb-Aika+ Wireless in Ear Neckband Earphone with BT 5.0, Dual Pairing, Call Function, Magnetic Earpiece, Call/Media Controls, Braided Cable (Black)","ZEBRONICS Zeb-DUKE1 Bluetooth 5.0 Wireless Over Ear Headphones With Mic, with AUX Port, Call Function, Voice Assistant Support, 34Hr* Battery Backup, Dual Pairing, Media/Volume Control(Black with Red)",0.08575979428955594
ZEBRONICS Zeb-Sound Bomb 4 with Splendid Audio Experience and 20 Hours* of Playback time.(White),ZEBRONICS Zeb-Bang Wireless Bluetooth On The Ear Headphone with Mic and Playback time 16 hrs (Black),0.06754563460724336
"Gaming Headset K8 with Surround Sound, Premium Wired Over Ear Gaming Headphones with Mic & LED Light, Compatible with PS5, PS4, Switch, Xbox Series X|S, PC, Laptop. (White)","Gaming Headset K8 with Surround Sound, Premium Wired Over Ear Gaming Headphones with Mic & LED Light, Compatible with PS5, PS4, Switch, Xbox Series X|S, PC, Laptop. (White)",inf
boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),boAt Bassheads 100 Wired in Ear Earphones with Mic (Mint Orange),0.24527961603949267
"pTron Bassbuds Elite True Wireless in Ear Headphones with Mic(TWS), Bluetooth 5.0, Hi-Fi Sound with Bass, Ergonomic Earbuds, Auto Pairing, Passive Noise Cancellation, Voice Assistance - (Black & Red)","pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (White)",0.12267599365617458
Skullcandy Indy Evo Truly Wireless Bluetooth in Ear Earbuds with Mic (Chill Grey),Skullcandy Indy Evo Truly Wireless Bluetooth in Ear Earbuds with Mic (Black),0.3898369421153618
"Skullcandy Dime True Wireless in-Ear Bluetooth Earbuds Compatible with iPhone and Android/Charging Case and Microphone/Great for Gym, Sports, and Gaming, IPX4 Water Dust Resistant - Chill Gray","Skullcandy Indy ANC True Wireless in-Ear Bluetooth Earbuds, Active Noise Cancellation, Compatible with iPhone and Android, Charging Case and Mic, Best for Gym, Sports, and Gaming - Black",0.11528126259509053
"Boult Audio ZCharge Wireless in Ear Bluetooth Earphones with ENC Mic, 40H Playtime, Type-C Fast Charging (10Mins=15Hrs Playtime), Made in India, Biggest 14.2mm Bass Drivers Neckband Ear Phones (Red)","Boult Audio FXCharge Wireless in Ear Bluetooth Earphones with ENC Mic, 32H Playtime, Type-C Fast Charging (5Min=7Hrs Playtime), Made in India, Biggest 14.2mm Bass Drivers Neckband Ear Phones (Green)",0.2591785919416378
"Boult Audio Z15 with 32Hrs Playtime, Pro+Calling HD Mic, Type-C Lightning Boult Fast Charging (10mins=100Mins), BoomX Tech Rich Bass, Touch Controls, IPX5, Truly Wireless in Ear Earbuds TWS (Black)","Boult Audio Newly Launched Z25 with 32H Playtime, 45ms Low Latency, Type-C Fast Charging (10=150Mins), 13mm Rich Bass Drivers, Zen ENC Mic, BT 5.3 True Wireless Airbass in Ear Earbuds (Sunset Grey)",0.11482474371080323
"boAt Airdopes 113 TWS Wireless in Ear Earbuds with ENx Tech, Beast Mode, ASAP Charge, 24H Playtime, Immersive Audio, IPX4, IWP, Touch Controls, Lightweight Build(Bold Blue)","boAt Airdopes 172 True Wireless in Ear Earbuds with ENx™ Tech, Beast Mode, 35H Playtime, 11mm Drivers, ASAP™ Charge, IPX4, IWP™, Touch Controls(Cosmic Maroon)",0.17776219634068668
"Meyaar Lex_vox【2Pack】 Wired Headphones Earphones with Microphone 2 Pack, Earbuds Wired Stereo Earphone in-Ear High Bass Headset with Mic (Black + White)","Meyaar Beex Abhinandan + RP-2208 Wired Handsfree Stereo Earphones in-Ear Headphones Bass Earbuds, Headset with Mic (2 Pack| White)",0.07994848290354893
"boAt Airdopes 172 True Wireless in Ear Earbuds with Enx Tech, Beast Mode, 35H Playtime, 11mm Drivers, ASAP Charge, IPX4, IWP, Touch Controls(Stunning Black)","boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx Tech, Beast Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Bold Blue)",0.2181727540810537
"Portronics Muffs M1 Wireless Bluetooth Over Ear Headphone, Powerful Bass, Handsfree Calling, 3.5mm Aux in, Long Playtime(White)","Portronics Muffs M1 Wireless Bluetooth Over Ear Headphone, Powerful Bass, Handsfree Calling, 3.5mm Aux in, Long Playtime(Green)",1.1530150195161963
"Boult Audio FXCharge Wireless in Ear Bluetooth Earphones with ENC Mic, 32H Playtime, Type-C Fast Charging (5Min=7Hrs Playtime), Made in India, Biggest 14.2mm Bass Drivers Neckband Ear Phones (Black)","Boult Audio XCharge Wireless in Ear Bluetooth Earphones with ENC Mic, 20H Playtime, Type-C Fast Charging (15Min=15Hrs Playtime), Made in India, Biggest 14.2mm Bass Drivers Neckband (Teal Blue)",0.3154408696151156
"Boult Audio Truebuds Truly Wireless in Ear Earbuds with 32H Battery Life, Type-C Fast Charging, IPX7 Waterproof, Made in India, Rich Bass Bluetooth Ear Buds TWS Airbass Bluetooth Ear Buds (Grey)","Boult Audio X1 Buds True Wireless in Ear Earbuds with 24H Playtime, Quad Mic ENC, Made in India, Type-C Fast Charging, Environmental Noise Cancellation, 10mm Bass Drivers, TWS Airbass ear buds (Black)",0.11352135697827509
"Portronics Muffs M1 Wireless Bluetooth Over Ear Headphone, Powerful Bass, Handsfree Calling, 3.5mm Aux in, Long Playtime(Black)","Portronics Muffs M1 Wireless Bluetooth Over Ear Headphone, Powerful Bass, Handsfree Calling, 3.5mm Aux in, Long Playtime(Red)",1.0446812975376176
"Noise Newly Launched Buds VS204 in-Ear Truly Wireless Earbuds with 50-Hours of Playtime, ESR, Instacharge, Hyper Sync,10mm Driver, Bluetooth v5.3, with Mic (Jet Black)","Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Mint Green)",0.1855257415781001
Meyaar Pluss RP-2208 Series Wired Handsfree (Set of 2) Stereo Earphones in-Ear Headphones Bass Earbuds (2 Pack| White),"Meyaar Beex Abhinandan Series Wired Handsfree Stereo Earphones in-Ear Headphones Bass Earbuds, Headset with Mic (3 Pack| Pack of 3 White)",0.09757378523393631
Skullcandy Grind Bluetooth Truly Wireless in Ear Earbuds with Mic with Voice Control (Black),Skullcandy Push Ultra Truly Wireless Bluetooth in Ear Earbuds with Mic (Black),0.18167475524198068
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (Blue)","PTron Bassbuds Xtreme, Gaming TWS Earbuds, 32hrs Playtime, Clear Calls, Pinch Control Bluetooth Headset  (Blue & Black, In the Ear)",0.12433074061957872
"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone FM, mSD, 9 hrs Playback with Mic (Brown)","ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",0.8032882252207901
"Meyaar RP-2280 Edition Wired Durable Metal Earphones Earbuds with Microphone & Deep Bass Clear Sound Noise Isolating in Ear Headphones, Stereo Ear Buds for Cell Phones, Laptop, Tablet (Metal White)",Meyaar SPN Series Earbuds Wired Durable Metal Earphones with Microphone with Noise Isolating Earphones Earbuds with Remote & Mic Headset Stereo Headphones for Android & iOS Smartphones - Black,0.09108261189146068
"boAt Rockerz 450 Batman Edition Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Knight Black)","boAt Rockerz 450 Masaba Edition Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions and Dual Modes Bluetooth Wireless On Ear Headphones with Mic (Black Star)",0.09783961344723645
"boAt Nirvana 751 ANC Hybrid Active Noise Cancelling Bluetooth Wireless Over Ear Headphones with Up to 65H Playtime, ASAP Charge, Ambient Sound Mode, Immersive Sound, Carry Pouch(Gunmetal Grey)","boAt Nirvana 751 ANC Hybrid Active Noise Cancelling Bluetooth Wireless Over Ear Headphones with Up to 65H Playtime, ASAP Charge, Ambient Sound Mode, Immersive Sound, Carry Pouch(Gunmetal Grey)",inf
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",inf
"Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White","Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White",inf
Skullcandy Riff Wireless Bluetooth On Ear Headphone with Mic (Black),Skullcandy Push Ultra Truly Wireless Bluetooth in Ear Earbuds with Mic (Black),0.10256622940852186
"Portronics Harmonics Twins 23 Smart TWS Earbuds with Bluetooth 5.0, Upto 14Hrs Total Playtime, Type-C Charging Port & Voice Assistant(Black)",Portronics Harmonics Twins S2 Wireless Sports Earbuds Bluetooth 5.0 I Voice Assistant I 20 Hrs Playtime with Case I Type C Charging (Maroon),0.10981755374176846
Jabra Evolve 75,Jabra Evolve 100-55910000-99 40 UC Stereo Wired Headset (Black),0.025836769772997863
"boAt Airdopes 113 TWS Wireless in Ear Earbuds with ENx Tech, Beast Mode, ASAP Charge, 24H Playtime, Immersive Audio, IPX4, IWP, Touch Controls, Lightweight Build(Pearl White)","boAt Airdopes 172 True Wireless in Ear Earbuds with ENx™ Tech, Beast Mode, 35H Playtime, 11mm Drivers, ASAP™ Charge, IPX4, IWP™, Touch Controls(Cosmic Maroon)",0.17024783593097384
Meyaar Alpha-2 Ultralight Weight Wired On Ear Headphones with Mic (Golden Black),Meyaar Beex Wired In Ear Earphone with Mic (Black),0.0707105780010621
"Boult Audio Omega True Wireless in Ear Earbuds with 30dB ANC, 32H Playtime, 45ms Xtreme Low Latency Mode, Quad Mic ENC, 3 Equalizer Modes, Active Noise Cancellation, TWS Bluetooth Gaming TWS (White)","Boult Audio Omega with 30dB ANC, Quad Mic ENC, 45ms Latency Gaming Mode, 32H Playtime, 5.2 Bluetooth Headset  (Black, True Wireless)",0.15752132730754648
"boAt Airdopes 121 PRO True Wireless in Ear Earbuds Signature Sound, Quad Mic ENx, Beast Mode for Gaming, 40H Playtime, IWP, IPX4, Battery Indicator Screen(Mint Cascade)","boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Gaming, ENx Tech, ASAP Charge, IWP, IPX4 Water Resistance (Bold Black)",0.12310761443775656
Skullcandy Indy Fuel Truly Wireless Bluetooth in Ear Earbuds with Mic (Black),Skullcandy Indy Evo Truly Wireless Bluetooth in Ear Earbuds with Mic (Black),0.3187885393413853
"Newly Launched Zebronics Sound Bomb 9 Semi in Ear TWS Earbuds with 16H Backup, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Flash Connect, Silicone case, Splash Proof and Type C (White)","ZEBRONICS Sound Bomb 7 Bluetooth TWS in Ear Earbuds with 40H Playtime, ENC Mic, Rapid Charge, Upto 50ms Gaming Mode, Flash Connect, Voice Assistant, Smooth Touch Control, BT v5.2, Type C (Black)",0.0881569825442489
"ZEBRONICS Sound Bomb X1 3-in-1 Wireless Bluetooth v5.0 In Ear Earbuds + Speaker Combo with 30 Hour Backup, Built-in LED Torch,Call Function,Voice Assistant,Type C & Splash Proof Portable Design(White)","ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with Type C Portable Charging Case (Orange)",0.08968427606899158
"Noise Beads Bluetooth Truly Wireless in Ear Earbuds with Mic, 18 Hours of Playtime, Metallic Finish, Hypersync, Full Touch Controls, IPX5 (Pearl White)","Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Snow White)",0.06363874988203257
"Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White","Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White",inf
"boAt Airdopes 413ANC True Wireless in Ear Earbuds with Active Noise Cancellation, 2 Mics ENx Tech, Signature Sound, Touch Gesture, 20 Hours Playback, ASAP Charge & Ambient Mode(Carbon Black)","boAt Airdopes 500Anc Bluetooth Truly Wireless in Ear Earbuds with 35Db Hybrid ANC, Detection, with Mic with Enx Tech, Upto 28 Hrs Playback, ASAP Charge, Ambient Mode (Rich Black)",0.1306917849247078
