product_key,product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
190,https://www.flipkart.com/boat-rockerz-235-238-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itm6227968b63650?pid=ACCGBVMG5N6P7TEK&lid=LSTACCGBVMG5N6P7TEKLWQQ1S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGBVMG5N6P7TEK.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 235238 pro with upto 20 hour playback and asap charge bluetooth headset active black in the ear,2490.0,1099.0,boat,rockerz 235 pro rockerz 238 pro,active black,in ear,bluetooth
191,https://www.flipkart.com/meyaar-9139-metal-in-ear-sport-headset-high-bass-smartphones-wired/p/itm351004266eec9?pid=ACCFVT8Z8PD9Z2G5&lid=LSTACCFVT8Z8PD9Z2G5NR5OLY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8Z8PD9Z2G5.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar 9139 metal inear sport headset with high bass for smartphone wire headset black in the ear,799.0,359.0,meyaar,9139 metal inear sport headset with high bass for smartphone,black,in ear,wire
192,https://www.flipkart.com/meyaar-pack-2-headset-made-in-india-earphones-mic-wired/p/itm27f14325fa5af?pid=ACCFZCFABZ4WGPG6&lid=LSTACCFZCFABZ4WGPG61K2LI9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZCFABZ4WGPG6.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar pack of 2 headset madeinindia headset earphone with mic wire headset white black in the ear,999.0,259.0,meyaar,pack of 2 headset madeinindia headset earphone with mic,white black,in ear,wire
193,https://www.flipkart.com/ptron-basspods-p251-50hrs-playback-12mm-driver-enc-movie-mode-bluetooth-headset/p/itm40240a8bb8b4d?pid=ACCGE3ZETF7SU2HG&lid=LSTACCGE3ZETF7SU2HGUOQFDI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3ZETF7SU2HG.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron basspod p251 50hrs playback 12 mm driver enc movie mode bluetooth headset white true wireless,3999.0,999.0,ptron,basspod p251,white,in ear,bluetooth
194,https://www.flipkart.com/ptron-basspods-p681-tws-earbuds-28h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itm82e8809fafb6b?pid=ACCGHBPZ2H9VYFTU&lid=LSTACCGHBPZ2H9VYFTUREUQDY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZ2H9VYFTU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron basspod p681 tws earbuds 28h playtime enc call deep bass bt53 typecipx4 bluetooth headset black in the ear,3199.0,999.0,ptron,basspod p681,black,in ear,bluetooth
195,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm9d96183677716?pid=ACCGFX8F7GMYQEG7&lid=LSTACCGFX8F7GMYQEG7HZS6EH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_4&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8F7GMYQEG7.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wic100 with 25 hour battery life bluetooth headset grey in the ear,2790.0,1783.0,sony,wic100,grey,in ear,bluetooth
196,https://www.flipkart.com/ptron-bassbuds-rush-bluetooth-gaming-headset/p/itm3bea5f530fa95?pid=ACCGJHPRXFSE9CZF&lid=LSTACCGJHPRXFSE9CZFXXPBWH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGJHPRXFSE9CZF.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron bassbuds rush bluetooth gaming headset black true wireless,3199.0,1190.0,ptron,bassbud rush,black,in ear,bluetooth
197,https://www.flipkart.com/ptron-bassbuds-verse-tws-earbuds-40h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itmfe9fc4470d9a4?pid=ACCGHBPZ452WAHYB&lid=LSTACCGHBPZ452WAHYBUWUDQC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZ452WAHYB.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron bassbuds verse tws earbud 40h playtime enc call deep bass bt53typecipx4 bluetooth headset grey in the ear,4599.0,999.0,ptron,bassbud verse,grey,in ear,bluetooth
198,https://www.flipkart.com/meyaar-spn-pack-2-headset-made-in-india-earphones-mic-wired/p/itm21bafd230fb19?pid=ACCFZE6VNFH39K8Y&lid=LSTACCFZE6VNFH39K8Y4VZOWS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_17&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6VNFH39K8Y.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar spn pack of 2 headset madeinindia headset earphone with mic wire headset white black in the ear,999.0,279.0,meyaar,spn pack of 2 headset madeinindia headset earphone with mic,white black,in ear,wire
199,https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGK7UN9BNTPFFE.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat airdope atom 83 with 50hrs playback quad mic enx technology beast mode bluetooth headset carbon black true wireless,4490.0,1499.0,boat,airdopes atom 83,carbon black,in ear,bluetooth
200,https://www.flipkart.com/meyaar-dg-wired-headset/p/itmd25e7a5470329?pid=ACCFPKW4HR7NVGQU&lid=LSTACCFPKW4HR7NVGQU2EP565&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFPKW4HR7NVGQU.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar dg wire headset metal black in the ear,999.0,229.0,meyaar,dg,metal black,in ear,wire
201,https://www.flipkart.com/meyaar-pack-2-headset-made-in-india-earphones-mic-wired/p/itm27f14325fa5af?pid=ACCFZCFABZ4WGPG6&lid=LSTACCFZCFABZ4WGPG61K2LI9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_30&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZCFABZ4WGPG6.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar pack of 2 headset madeinindia headset earphone with mic wire headset white black in the ear,999.0,259.0,meyaar,pack of 2 headset madeinindia headset earphone with mic,white black,in ear,wire
202,https://www.flipkart.com/zebronics-zb-buds-20-wired-earphone-red-headset/p/itm18c847b2255d8?pid=ACCGFQ6UXGMM4YH2&lid=LSTACCGFQ6UXGMM4YH2NXRM2S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGFQ6UXGMM4YH2.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zbbud 20 wire earphone red wire headset red in the ear,599.0,349.0,zebronic,zbbud 20 wire earphone red,red,in ear,wire
203,https://www.flipkart.com/zebronics-zeb-sound-bomb-1-bluetooth-headset/p/itmcde06cf85aa85?pid=ACCG5CHS2KNT7PSE&lid=LSTACCG5CHS2KNT7PSEGKJBS2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG5CHS2KNT7PSE.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zeb sound bomb 1 bluetooth headset blue grey true wireless,2499.0,1599.0,zebronic,zeb sound bomb 1,blue grey,in ear,bluetooth
204,https://www.flipkart.com/sony-wh-ch520-50-hrs-playtime-dsee-upscale-multipoint-connection-dual-pairing-bluetooth-headset/p/itma7f08a6a3e491?pid=ACCGZ4MAXQQBCRDB&lid=LSTACCGZ4MAXQQBCRDBE8ITUV&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGZ4MAXQQBCRDB.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony whch520 with 50 hrs playtime dsee upscale multipoint connectiondual pair bluetooth headset white on the ear,5990.0,4490.0,sony,whch520wz,white,on ear,bluetooth
205,https://www.flipkart.com/boat-rockerz-450-pro-upto-70-hours-playback-bluetooth-headset/p/itm5689242619912?pid=ACCGYUVXX5T5JRPB&lid=LSTACCGYUVXX5T5JRPBX7YOGJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGYUVXX5T5JRPB.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 450 pro with upto 70 hour playback bluetooth headset white purity on the ear,3990.0,1999.0,boat,rockerz 450 pro with upto 70 hour playback,white purity,on ear,bluetooth
206,https://www.flipkart.com/meyaar-9139-metal-in-ear-sport-headset-high-bass-smartphones-wired/p/itm351004266eec9?pid=ACCFVT8Z8PD9Z2G5&lid=LSTACCFVT8Z8PD9Z2G5NR5OLY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_28&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8Z8PD9Z2G5.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar 9139 metal inear sport headset with high bass for smartphone wire headset black in the ear,799.0,359.0,meyaar,9139 metal inear sport headset with high bass for smartphone,black,in ear,wire
207,https://www.flipkart.com/portronics-harmonics-250-fast-charging-60hrs-playtime-bluetooth-headset/p/itm9c82e17a63b31?pid=ACCGBHDPMJZEJBDF&lid=LSTACCGBHDPMJZEJBDFBNUM8A&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGBHDPMJZEJBDF.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic 250 fast charging with 60hrs playtime bluetooth headset green in the ear,2999.0,899.0,portronic,harmonic 250 fast charging with 60hrs playtime,green,in ear,bluetooth
208,https://www.flipkart.com/meyaar-ak47-deep-bass-headphones-extra-ear-tips-volume-control-wired-gaming-headset/p/itm7785963630fd6?pid=ACCFZE6RXYRFWGVZ&lid=LSTACCFZE6RXYRFWGVZJGX4AC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6RXYRFWGVZ.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar ak47 deep bass headphone with extra ear tip volume control wire gaming headset black in the ear,999.0,299.0,meyaar,ak47 deep bass headphone with extra ear tip volume control,black,in ear,wire
209,https://www.flipkart.com/sony-xb55ap-wired-headset/p/itm8ba1530244d0d?pid=ACCEVAEWTGVPEH3P&lid=LSTACCEVAEWTGVPEH3P6BKK8U&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_17&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWTGVPEH3P.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony xb55ap wire headset blue in the ear,2490.0,2199.0,sony,mdrxb55ap,blue,in ear,wire
210,https://www.flipkart.com/meyaar-headphone-wired-ear-headset/p/itm82c950be4008a?pid=ACCFTU9YYUHVUDGG&lid=LSTACCFTU9YYUHVUDGGSGJZL0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTU9YYUHVUDGG.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar headphone wire in the ear wire headset black in the ear,999.0,289.0,meyaar,headphone wire in the ear,black,in ear,wire
211,https://www.flipkart.com/wings-vader-350-bluetooth-gaming-headset/p/itm1f147009cb41b?pid=ACCGMYY4P3SWFAZZ&lid=LSTACCGMYY4P3SWFAZZTCD4IT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMYY4P3SWFAZZ.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing vader 350 bluetooth gaming headset black true wireless,2999.0,1599.0,wing,vader 350,black,in ear,bluetooth
212,https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGJP5QSJFP7HAP.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 255 arc with enx technology and upto 30 hour playback bluetooth headset cosmos black in the ear,2990.0,1299.0,boat,rockerz 255 arc,cosmos black,in ear,bluetooth
213,https://www.flipkart.com/portronics-harmonics-z1-wireless-stereo-bluetooth-headset/p/itm979242ced72fe?pid=ACCGFTTXUTWM4F2R&lid=LSTACCGFTTXUTWM4F2RKVBYNJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGFTTXUTWM4F2R.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics z1 wireless stereo bluetooth headset black in the ear,1999.0,1187.0,portronic,harmonic z1 wireless stereo,black,in ear,bluetooth
214,https://www.flipkart.com/ptron-basspods-992-bluetooth-headset/p/itm5e10c3528c4d3?pid=ACCG5UXQB7UKPHZU&lid=LSTACCG5UXQB7UKPHZUUNXWXH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCG5UXQB7UKPHZU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron basspod 992 bluetooth headset black true wireless,4599.0,1899.0,ptron,basspod 992,black,in ear,bluetooth
215,https://www.flipkart.com/meyaar-best-quality-earphone-high-bass-wired-headset/p/itmfc1d805255e11?pid=ACCFZ95DZA7DQ4WF&lid=LSTACCFZ95DZA7DQ4WFICLCKQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ95DZA7DQ4WF.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar good quality earphone with high bass wire headset white in the ear,999.0,259.0,meyaar,good quality earphone with high bass,white,in ear,wire
216,https://www.flipkart.com/portronics-harmonics-z5-wireless-stereo-neckband-bluetooth-headset/p/itmb4eb7effc9689?pid=ACCGJ63DD4H57T6U&lid=LSTACCGJ63DD4H57T6UG2CCR0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_2&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJ63DD4H57T6U.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics z5 wireless stereo neckband bluetooth headset black in the ear,2499.0,699.0,portronic,harmonic z5 wireless stereo neckband,black,in ear,bluetooth
217,https://www.flipkart.com/meyaar-mobile-life-deep-bass-clear-sound-noise-cancellation-wired-gaming-headset/p/itmaa8e8b81d592f?pid=ACCFMXG7FNNYGJHS&lid=LSTACCFMXG7FNNYGJHSDATJDC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFMXG7FNNYGJHS.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar mobile life deepbass clear sound with noise cancellation wire gaming headset black in the ear,999.0,229.0,meyaar,mobile life deepbass clear sound with noise cancellation,black,in ear,wire
218,https://www.flipkart.com/zebronics-zeb-bro-plus-wired-headset/p/itm906c2c29a1ae8?pid=ACCG4RGUGQNNYWFS&lid=LSTACCG4RGUGQNNYWFSBFGEVF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG4RGUGQNNYWFS.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zeb bro plus wire headset black in the ear,349.0,289.0,zebronic,zeb bro plus,black,in ear,wire
219,https://www.flipkart.com/portronics-harmonics-z3-wireless-stereo-neckband-bluetooth-headset/p/itme9a036a375bbb?pid=ACCGH63XVBKEQHEY&lid=LSTACCGH63XVBKEQHEYWYQHNR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH63XVBKEQHEY.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z3 wireless stereo neckband bluetooth headset red in the ear,1999.0,699.0,portronic,harmonic z3 wireless stereo neckband,red,in ear,bluetooth
220,https://www.flipkart.com/wings-phantom-850-earbuds-game-mode-50-hrsplaytime-quad-enc-mic-app-support-bluetooth-gaming-headset/p/itm2151bcb810f04?pid=ACCGJNV3WMJHQ9WH&lid=LSTACCGJNV3WMJHQ9WHUJC3ZB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGJNV3WMJHQ9WH.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing phantom 850 earbud with game mode 50 hrsplaytime quad enc mic app support bluetooth gaming headset white in the ear,2999.0,1506.0,wing,phantom 850,white,in ear,bluetooth
221,https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm09f9f43012bd7?pid=ACCE4BHHFJXWKECY&lid=LSTACCE4BHHFJXWKECYBLDXEB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_16&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHHFJXWKECY.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony xb450ap wire headset red on the ear,2490.0,1919.0,sony,mdrxb450ap,red,on ear,wire
222,https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itm3dca22277fa5a?pid=ACCGHYBJTKXJNN5B&lid=LSTACCGHYBJTKXJNN5BBWU8D2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYBJTKXJNN5B.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z2 30 hour playtime wireless neckband bluetooth headset black in the ear,1999.0,649.0,portronic,harmonic z2 wireless stereo,black,in ear,bluetooth
223,https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm4aac9e640ed57?pid=ACCGA5ZXWZGDDANT&lid=LSTACCGA5ZXWZGDDANTPXE9Q2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGA5ZXWZGDDANT.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wfc500wz in ipx420hrs battery life bluetooth headset black true wireless,8990.0,4949.0,sony,wfc500bz in,black,in ear,bluetooth
224,https://www.flipkart.com/sony-wf-1000xm4-36-hrs-playtime-industry-leading-noise-cancellation-bluetooth-headset/p/itm6088446aa5a98?pid=ACCGCVGXEUAZ55SB&lid=LSTACCGCVGXEUAZ55SBBZHUVY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGCVGXEUAZ55SB.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wf1000xm4 with 36 hrs playtime and industry lead noise cancellation bluetooth headset black true wireless,24990.0,16490.0,sony,wf1000xm4,black,in ear,bluetooth
225,https://www.flipkart.com/boat-bassheads-103-blue-wired-headset/p/itma6533ab620ab5?pid=ACCFGYHHKJ94GN6A&lid=LSTACCFGYHHKJ94GN6AAQTUCB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFGYHHKJ94GN6A.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat basshead 103 blue wire headset blue in the ear,1290.0,499.0,boat,basshead 103 blue,blue,in ear,wire
226,https://www.flipkart.com/boat-rockerz-255-pro-258-asap-charge-upto-40-hours-playback-bluetooth-headset/p/itm9d3a2c5e5356a?pid=ACCFZ95M5JTZQH3F&lid=LSTACCFZ95M5JTZQH3FAEVZMP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GJHLnlIJHgd2QvQUgnn0y%2FYyXDRj204tLjwnAUaYne7ug%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 255 pro 258 pro with asap charge and upto 40 hour playback bluetooth headset active black in the ear,3990.0,1499.0,boat,rockerz 255 prorockerz 258 pro,active black,in ear,bluetooth
227,https://www.flipkart.com/meyaar-dg-beex-metal-in-ear-headset-wired/p/itm61a40b4bf94ef?pid=ACCFTHJEJMYD5VFH&lid=LSTACCFTHJEJMYD5VFH33KRBF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTHJEJMYD5VFH.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar dgbeex metal inear headset wire headset metal black grey upgrade in the ear,999.0,249.0,meyaar,dgbeex metal inear headset,metal black grey upgrade,in ear,wire
228,https://www.flipkart.com/wings-phantom-500-godlike-earbuds-low-latency-game-mode-bluetooth-gaming-headset/p/itm5cd147e9a5b58?pid=ACCGFXEHNCGZEK5Q&lid=LSTACCGFXEHNCGZEK5Q1LDJ3S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_35&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGFXEHNCGZEK5Q.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,wing phantom 500 godlike earbud with low latency game mode bluetooth gaming headset yellow true wireless,4999.0,1299.0,wing,phantom 500 godlike gaming tws earbud,yellow,in ear,bluetooth
229,https://www.flipkart.com/meyaar-mobile-life-deep-bass-clear-sound-noise-cancellation-wired-gaming-headset/p/itmaa8e8b81d592f?pid=ACCFMXG7FNNYGJHS&lid=LSTACCFMXG7FNNYGJHSDATJDC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_22&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFMXG7FNNYGJHS.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar mobile life deepbass clear sound with noise cancellation wire gaming headset black in the ear,999.0,229.0,meyaar,mobile life deepbass clear sound with noise cancellation,black,in ear,wire
230,https://www.flipkart.com/ptron-bassbuds-verse-tws-earbuds-40h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itmc53634409bbcd?pid=ACCGHBPZFYJ7TNEE&lid=LSTACCGHBPZFYJ7TNEEQ2AFUM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZFYJ7TNEE.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron bassbuds verse tws earbud 40h playtime enc call deep bass bt53typecipx4 bluetooth headset black in the ear,4599.0,999.0,ptron,bassbud verse,black,in ear,bluetooth
